order_id,customer_id,order_date,payment_method
23685,2276,11-03-2023,Net Banking
23686,4641,05-12-2023,Wallet
23687,648,23-01-2022,UPI
23688,2296,23-03-2022,UPI
23689,4079,22-07-2022,UPI
23690,1432,09-07-2023,Credit Card
23691,2362,17-04-2022,Net Banking
23692,4133,15-03-2022,Net Banking
23693,724,22-12-2022,UPI
23694,1548,20-07-2022,Debit Card
23695,980,28-12-2022,Wallet
23696,84,12-08-2023,Net Banking
23697,3487,16-04-2023,Wallet
23698,1366,20-01-2023,Credit Card
23699,4815,19-01-2022,Net Banking
23700,550,07-10-2023,Credit Card
23701,3493,26-11-2023,Credit Card
23702,2763,28-07-2023,Net Banking
23703,3854,07-10-2023,Wallet
23704,4683,01-05-2022,Net Banking
23705,3200,15-05-2022,UPI
23706,152,12-09-2022,Credit Card
23707,3499,30-12-2022,Credit Card
23708,2213,30-11-2022,Wallet
23709,2986,29-06-2023,UPI
23710,4095,06-01-2022,Debit Card
23711,1568,17-08-2023,Wallet
23712,212,14-05-2022,Debit Card
23713,4838,17-07-2023,UPI
23714,2180,10-08-2022,Credit Card
23715,3224,25-09-2022,UPI
23716,4192,16-12-2023,UPI
23717,1527,26-09-2023,Wallet
23718,522,12-05-2022,Credit Card
23719,3947,21-02-2022,Credit Card
23720,1703,12-09-2022,Credit Card
23721,18,05-11-2022,Net Banking
23722,3481,15-12-2022,UPI
23723,1720,27-09-2022,Credit Card
23724,3317,09-02-2023,Net Banking
23725,4015,09-09-2023,Wallet
23726,879,08-06-2022,Net Banking
23727,594,18-06-2022,Wallet
23728,4739,09-10-2023,Debit Card
23729,4897,27-07-2023,UPI
23730,4551,28-09-2022,Net Banking
23731,1610,10-09-2023,Wallet
23732,876,22-04-2023,Debit Card
23733,3232,03-02-2023,Credit Card
23734,2449,07-12-2022,Debit Card
23735,4558,09-09-2023,Credit Card
23736,2137,23-08-2023,Wallet
23737,2054,07-01-2022,UPI
23738,84,24-01-2022,Debit Card
23739,1440,23-07-2023,Wallet
23740,2669,28-12-2023,Wallet
23741,2220,16-11-2022,Wallet
23742,699,21-06-2023,Credit Card
23743,1821,01-04-2023,UPI
23744,4626,22-02-2023,Debit Card
23745,4415,28-04-2023,Credit Card
23746,1099,20-07-2023,UPI
23747,2895,27-03-2022,UPI
23748,3418,18-05-2023,Credit Card
23749,249,30-12-2022,Debit Card
23750,4483,06-02-2022,Credit Card
23751,1958,13-10-2022,UPI
23752,1891,22-05-2023,Debit Card
23753,4459,18-09-2023,Wallet
23754,3368,07-07-2022,Wallet
23755,2116,10-05-2022,Net Banking
23756,3064,31-10-2022,Net Banking
23757,1807,28-12-2023,Wallet
23758,296,20-06-2023,Credit Card
23759,2695,06-09-2022,Net Banking
23760,1992,15-08-2022,Net Banking
23761,3940,13-12-2023,Debit Card
23762,32,29-04-2023,Credit Card
23763,4651,20-10-2023,Credit Card
23764,3876,20-11-2022,Credit Card
23765,4401,08-01-2022,Debit Card
23766,793,25-02-2022,Net Banking
23767,4192,27-07-2023,Debit Card
23768,1090,05-07-2023,Wallet
23769,230,01-10-2022,UPI
23770,2781,07-04-2022,Wallet
23771,4454,20-10-2023,Wallet
23772,4498,08-04-2022,Net Banking
23773,790,30-07-2022,Net Banking
23774,4195,08-07-2023,UPI
23775,4367,19-07-2023,Net Banking
23776,1799,02-02-2022,Credit Card
23777,3981,04-10-2022,Wallet
23778,4458,20-03-2023,UPI
23779,3241,16-10-2023,UPI
23780,4636,03-03-2023,Net Banking
23781,3857,10-05-2022,UPI
23782,4929,23-10-2022,UPI
23783,314,16-07-2023,Credit Card
23784,233,24-04-2023,Wallet
23785,3508,29-07-2023,UPI
23786,1030,20-04-2022,UPI
23787,3607,16-11-2022,UPI
23788,2712,27-06-2022,Debit Card
23789,4340,29-01-2023,Credit Card
23790,2289,01-09-2022,Wallet
23791,4000,20-08-2023,Debit Card
23792,2606,24-04-2022,UPI
23793,3345,26-04-2022,Net Banking
23794,2123,25-10-2023,UPI
23795,2331,03-07-2023,Credit Card
23796,3780,07-08-2023,UPI
23797,4183,18-05-2022,Net Banking
23798,881,13-02-2023,Debit Card
23799,2978,16-10-2022,Credit Card
23800,1173,13-06-2023,Debit Card
23801,160,07-10-2022,Net Banking
23802,2494,26-06-2022,Wallet
23803,2130,30-08-2022,Debit Card
23804,3079,26-06-2023,Debit Card
23805,2230,31-07-2023,UPI
23806,2918,17-01-2023,Credit Card
23807,3014,22-03-2022,Credit Card
23808,1550,13-01-2022,Wallet
23809,4574,28-11-2023,Wallet
23810,3386,20-03-2023,Debit Card
23811,1580,18-05-2022,Wallet
23812,3372,12-07-2022,Credit Card
23813,1961,06-12-2022,Credit Card
23814,3845,26-01-2023,Debit Card
23815,4698,25-04-2023,Debit Card
23816,2391,22-06-2023,Net Banking
23817,1420,25-08-2022,Credit Card
23818,3918,21-09-2023,Wallet
23819,3836,31-03-2023,Net Banking
23820,4429,04-07-2023,UPI
23821,4451,06-11-2022,Wallet
23822,3631,11-07-2023,UPI
23823,4943,03-05-2023,Net Banking
23824,163,03-01-2023,Credit Card
23825,116,29-11-2023,Credit Card
23826,1471,18-06-2022,UPI
23827,3080,22-06-2022,Credit Card
23828,3853,07-08-2022,Debit Card
23829,2839,22-02-2023,Net Banking
23830,543,11-08-2023,Wallet
23831,414,17-12-2023,Net Banking
23832,682,10-11-2022,UPI
23833,642,14-08-2023,UPI
23834,3979,31-07-2022,Credit Card
23835,1433,18-05-2022,UPI
23836,669,26-08-2022,Wallet
23837,2070,25-08-2023,Net Banking
23838,969,15-12-2023,Wallet
23839,1181,13-11-2022,Net Banking
23840,4820,24-09-2023,Credit Card
23841,3236,11-01-2022,UPI
23842,252,05-02-2023,Net Banking
23843,4301,22-07-2022,Debit Card
23844,2880,11-06-2023,Debit Card
23845,3999,31-05-2023,Debit Card
23846,791,30-06-2022,Debit Card
23847,4561,07-03-2023,Wallet
23848,1496,12-07-2023,UPI
23849,4490,17-02-2023,Net Banking
23850,3069,27-06-2023,Debit Card
23851,2708,25-11-2022,Debit Card
23852,2578,14-07-2023,Net Banking
23853,1236,03-07-2022,Credit Card
23854,1059,11-05-2022,Wallet
23855,1171,02-10-2022,Wallet
23856,3619,24-10-2023,UPI
23857,3660,06-01-2023,Debit Card
23858,3656,01-04-2023,UPI
23859,57,25-01-2022,UPI
23860,1893,23-01-2023,UPI
23861,2570,05-11-2022,UPI
23862,4081,28-06-2022,Net Banking
23863,4457,25-07-2022,Net Banking
23864,1949,05-01-2022,Net Banking
23865,223,02-11-2022,UPI
23866,1640,27-06-2022,Debit Card
23867,4423,11-11-2022,Wallet
23868,1758,25-10-2023,Debit Card
23869,836,16-08-2023,UPI
23870,2537,11-05-2022,Credit Card
23871,2526,13-08-2022,Net Banking
23872,985,02-11-2022,Debit Card
23873,1358,06-11-2022,Net Banking
23874,4888,01-04-2022,Debit Card
23875,3061,19-09-2022,Credit Card
23876,4478,14-03-2023,Debit Card
23877,1447,06-06-2023,Net Banking
23878,1372,28-04-2022,Credit Card
23879,3225,31-10-2023,Net Banking
23880,1875,19-03-2023,Wallet
23881,2500,16-08-2023,UPI
23882,3362,25-12-2022,Wallet
23883,1143,23-06-2022,UPI
23884,4310,07-04-2023,UPI
23885,565,31-01-2023,Wallet
23886,4828,18-08-2022,Credit Card
23887,4535,06-06-2022,UPI
23888,1589,30-11-2022,Debit Card
23889,3986,13-12-2023,Wallet
23890,4725,01-11-2022,Debit Card
23891,4999,11-11-2023,Credit Card
23892,1471,26-10-2022,Credit Card
23893,3915,07-09-2023,Wallet
23894,3114,09-12-2022,Debit Card
23895,4491,03-06-2023,Net Banking
23896,4343,14-10-2023,UPI
23897,3363,21-12-2023,Net Banking
23898,1637,13-01-2022,Net Banking
23899,2913,02-12-2023,Wallet
23900,1473,18-01-2023,Net Banking
23901,1245,24-06-2022,Net Banking
23902,3738,07-02-2023,UPI
23903,2099,05-10-2023,Credit Card
23904,2598,24-09-2023,UPI
23905,2513,01-04-2023,UPI
23906,4515,11-11-2023,Wallet
23907,259,25-09-2022,Credit Card
23908,2359,02-11-2023,Debit Card
23909,3394,06-11-2023,Debit Card
23910,3779,06-12-2022,Net Banking
23911,3412,27-01-2022,Wallet
23912,1269,16-09-2022,Credit Card
23913,940,18-07-2023,Wallet
23914,2377,15-05-2022,Credit Card
23915,3952,03-11-2022,Credit Card
23916,196,26-04-2023,UPI
23917,4158,17-01-2022,Credit Card
23918,3097,25-01-2023,Credit Card
23919,3636,20-09-2023,Debit Card
23920,562,22-02-2023,Net Banking
23921,3450,18-02-2022,Debit Card
23922,3367,02-03-2022,UPI
23923,3124,10-11-2022,UPI
23924,2892,11-08-2023,Wallet
23925,40,26-05-2022,UPI
23926,1768,03-12-2023,Net Banking
23927,2505,11-05-2023,Credit Card
23928,788,06-01-2022,Debit Card
23929,1877,24-07-2022,Wallet
23930,4098,07-09-2022,UPI
23931,1493,11-12-2022,UPI
23932,1130,08-03-2023,Net Banking
23933,2264,10-12-2022,Debit Card
23934,4873,10-09-2023,Wallet
23935,4510,21-02-2023,Debit Card
23936,4022,17-06-2023,Debit Card
23937,4306,02-05-2023,Wallet
23938,2186,24-02-2022,UPI
23939,1645,26-06-2022,Net Banking
23940,3561,13-04-2023,Net Banking
23941,2686,10-05-2023,Net Banking
23942,4822,05-06-2023,Wallet
23943,1413,28-04-2022,Debit Card
23944,1222,24-01-2023,Net Banking
23945,2250,05-09-2023,Net Banking
23946,2240,22-02-2023,Debit Card
23947,4203,21-07-2022,UPI
23948,4423,25-05-2022,UPI
23949,644,30-06-2022,Net Banking
23950,4453,05-02-2022,Debit Card
23951,2549,05-02-2022,UPI
23952,4604,01-02-2023,Credit Card
23953,3806,16-06-2023,Credit Card
23954,4291,18-08-2022,Wallet
23955,4143,30-07-2022,Wallet
23956,1386,15-04-2023,Net Banking
23957,2585,06-01-2022,Debit Card
23958,1602,04-04-2023,Wallet
23959,4943,29-01-2023,Debit Card
23960,4805,08-06-2022,Credit Card
23961,3318,26-05-2022,Debit Card
23962,808,18-12-2022,Net Banking
23963,2660,12-11-2023,UPI
23964,115,16-02-2022,Wallet
23965,2728,20-06-2023,Debit Card
23966,4727,20-04-2022,Net Banking
23967,2267,28-08-2023,Debit Card
23968,4293,02-05-2023,Net Banking
23969,4497,05-08-2022,Net Banking
23970,3902,14-04-2022,Wallet
23971,2729,30-12-2023,UPI
23972,4172,11-11-2023,Debit Card
23973,1450,11-07-2023,Credit Card
23974,4383,05-12-2022,Wallet
23975,1569,15-12-2023,Wallet
23976,1323,10-10-2022,Wallet
23977,861,18-06-2023,Debit Card
23978,742,28-01-2022,Wallet
23979,1731,01-07-2023,Wallet
23980,4905,30-05-2023,Wallet
23981,2934,26-02-2023,Wallet
23982,3519,31-12-2023,UPI
23983,4510,20-05-2023,Debit Card
23984,4527,11-09-2022,Net Banking
23985,3168,28-08-2022,Credit Card
23986,1919,29-08-2022,Net Banking
23987,2219,21-07-2022,Wallet
23988,1341,15-05-2022,Debit Card
23989,4640,23-04-2023,Credit Card
23990,1515,18-04-2023,Net Banking
23991,1412,02-03-2023,Debit Card
23992,3037,20-12-2022,Wallet
23993,4168,02-01-2023,Wallet
23994,1023,23-07-2023,Wallet
23995,4628,26-03-2022,Credit Card
23996,2287,06-06-2022,Credit Card
23997,2759,03-12-2022,Wallet
23998,4673,10-07-2022,Credit Card
23999,3772,14-05-2023,Net Banking
24000,1113,21-01-2022,UPI
24001,1946,02-09-2023,Debit Card
24002,4809,24-11-2023,UPI
24003,1559,18-10-2023,UPI
24004,3880,17-11-2023,Debit Card
24005,642,07-05-2023,Net Banking
24006,2238,17-05-2022,Credit Card
24007,4908,24-08-2022,UPI
24008,3487,03-01-2022,UPI
24009,3226,23-01-2022,Net Banking
24010,1015,21-05-2022,Net Banking
24011,2022,07-02-2022,Wallet
24012,2677,11-06-2022,Wallet
24013,1541,10-08-2022,Net Banking
24014,2937,14-02-2023,UPI
24015,3107,20-01-2022,Debit Card
24016,784,12-07-2023,UPI
24017,671,12-04-2022,Wallet
24018,2770,02-05-2023,UPI
24019,2574,03-11-2022,Credit Card
24020,2585,26-02-2022,Credit Card
24021,4943,09-11-2023,Credit Card
24022,1278,20-05-2022,Net Banking
24023,3044,19-04-2023,UPI
24024,3173,27-04-2022,Debit Card
24025,3783,18-05-2022,Wallet
24026,178,17-11-2022,Net Banking
24027,276,25-09-2022,Net Banking
24028,2360,12-03-2023,Credit Card
24029,3482,20-02-2022,Credit Card
24030,4887,16-11-2022,Credit Card
24031,3360,28-11-2023,Wallet
24032,1425,28-08-2023,Credit Card
24033,4123,15-06-2023,Net Banking
24034,2961,01-11-2023,Credit Card
24035,2470,26-12-2023,Net Banking
24036,3086,04-12-2022,UPI
24037,2373,24-01-2022,Wallet
24038,4069,09-10-2022,UPI
24039,1591,05-02-2022,UPI
24040,4381,21-12-2023,Debit Card
24041,1113,15-05-2023,Debit Card
24042,1069,28-06-2023,Credit Card
24043,2546,15-09-2022,Credit Card
24044,3650,04-12-2022,Net Banking
24045,1815,26-06-2022,Net Banking
24046,3908,12-05-2023,Wallet
24047,3732,06-03-2023,UPI
24048,2193,08-05-2023,UPI
24049,82,18-08-2023,Wallet
24050,3707,25-09-2022,Credit Card
24051,3177,18-12-2023,Credit Card
24052,1826,23-03-2023,Credit Card
24053,82,06-11-2023,Credit Card
24054,94,28-08-2022,Net Banking
24055,343,27-04-2022,Credit Card
24056,2409,09-08-2023,Credit Card
24057,1855,10-02-2023,UPI
24058,4000,23-09-2022,Debit Card
24059,1090,02-11-2022,Wallet
24060,624,23-02-2023,Wallet
24061,868,18-10-2023,Wallet
24062,2477,27-07-2023,Debit Card
24063,3473,10-08-2023,Net Banking
24064,171,17-01-2022,Wallet
24065,1783,12-01-2022,Wallet
24066,578,30-05-2023,Wallet
24067,68,08-08-2023,Wallet
24068,1516,24-03-2022,Net Banking
24069,1,21-10-2023,Credit Card
24070,2199,18-01-2023,Net Banking
24071,902,18-09-2023,Net Banking
24072,4846,25-03-2022,UPI
24073,795,10-08-2023,Net Banking
24074,2067,28-05-2023,UPI
24075,1820,19-07-2023,Net Banking
24076,371,24-05-2023,Debit Card
24077,2539,21-06-2022,UPI
24078,3908,06-05-2023,Debit Card
24079,2055,23-09-2022,Net Banking
24080,2597,04-04-2023,Debit Card
24081,4467,08-01-2022,Net Banking
24082,1689,25-05-2022,UPI
24083,4853,11-12-2023,Debit Card
24084,3322,15-05-2022,Net Banking
24085,1139,29-09-2023,Credit Card
24086,2622,25-02-2023,Credit Card
24087,2729,09-03-2022,Net Banking
24088,1166,30-07-2023,UPI
24089,1509,11-09-2022,Wallet
24090,3842,04-02-2023,Debit Card
24091,4559,22-12-2022,Wallet
24092,4577,07-09-2022,Debit Card
24093,4919,13-06-2022,Debit Card
24094,524,24-09-2022,Credit Card
24095,2259,19-01-2023,Debit Card
24096,4340,20-01-2023,Net Banking
24097,239,22-09-2022,Debit Card
24098,1221,21-06-2023,Net Banking
24099,769,08-09-2023,Net Banking
24100,235,24-07-2023,Wallet
24101,2761,24-01-2022,Credit Card
24102,4593,07-08-2023,UPI
24103,1520,07-01-2023,UPI
24104,1904,28-08-2023,UPI
24105,2235,07-05-2022,Net Banking
24106,936,23-06-2022,Debit Card
24107,1269,18-01-2022,Wallet
24108,819,27-03-2023,Net Banking
24109,3568,04-03-2022,Net Banking
24110,4118,15-09-2023,UPI
24111,2116,01-06-2022,Net Banking
24112,2440,02-11-2023,UPI
24113,3388,19-04-2023,UPI
24114,1089,22-05-2023,UPI
24115,1828,08-01-2022,Net Banking
24116,4825,12-08-2022,Wallet
24117,2589,19-07-2022,Credit Card
24118,2616,13-05-2022,Debit Card
24119,1874,23-06-2023,UPI
24120,4308,17-01-2023,Net Banking
24121,1774,10-07-2022,Credit Card
24122,200,19-08-2022,Net Banking
24123,178,06-12-2023,Net Banking
24124,931,29-07-2023,Debit Card
24125,3737,19-11-2022,UPI
24126,2037,21-02-2022,Net Banking
24127,1486,03-12-2022,Debit Card
24128,2092,18-08-2023,Net Banking
24129,4264,29-11-2022,Credit Card
24130,2385,11-03-2023,Wallet
24131,4089,14-11-2023,Wallet
24132,4682,26-11-2023,UPI
24133,1916,19-04-2023,Wallet
24134,16,02-11-2023,Debit Card
24135,2935,22-05-2023,Debit Card
24136,837,21-12-2023,Wallet
24137,2158,12-02-2023,Debit Card
24138,1577,14-01-2023,Net Banking
24139,306,22-12-2023,Net Banking
24140,2054,24-07-2022,Debit Card
24141,2891,24-12-2022,Credit Card
24142,3345,06-09-2022,UPI
24143,4457,29-05-2022,Debit Card
24144,1209,01-11-2023,UPI
24145,1859,30-04-2023,Wallet
24146,2704,05-09-2023,Credit Card
24147,1972,14-11-2022,Net Banking
24148,1114,26-05-2023,Debit Card
24149,984,14-10-2022,Credit Card
24150,3311,23-01-2023,UPI
24151,4002,23-05-2022,Debit Card
24152,2772,07-02-2023,Net Banking
24153,3153,09-08-2023,Net Banking
24154,2163,16-06-2022,Debit Card
24155,2128,03-09-2023,Debit Card
24156,3640,18-07-2023,Credit Card
24157,4275,15-01-2023,Net Banking
24158,561,29-07-2022,UPI
24159,1810,13-02-2022,Net Banking
24160,4388,10-04-2023,Debit Card
24161,2933,13-06-2023,UPI
24162,291,27-11-2022,Debit Card
24163,4638,19-10-2023,Net Banking
24164,1910,04-11-2022,Credit Card
24165,4690,20-11-2023,UPI
24166,1429,12-03-2022,Credit Card
24167,948,17-10-2022,Wallet
24168,2528,09-08-2022,UPI
24169,1349,01-11-2023,Net Banking
24170,381,10-09-2023,Credit Card
24171,1705,26-05-2023,Credit Card
24172,310,25-06-2023,Net Banking
24173,3415,01-05-2023,Debit Card
24174,1499,25-06-2022,Wallet
24175,2895,27-01-2023,Net Banking
24176,661,03-08-2023,Credit Card
24177,3448,02-04-2022,UPI
24178,2274,04-11-2022,Wallet
24179,1498,10-08-2023,Net Banking
24180,2073,04-12-2022,Credit Card
24181,3437,20-08-2023,Wallet
24182,2143,27-02-2022,Debit Card
24183,4661,02-03-2022,Wallet
24184,1606,28-02-2023,Net Banking
24185,4740,31-08-2023,UPI
24186,1432,30-09-2022,Credit Card
24187,1951,14-08-2022,Net Banking
24188,3923,03-12-2022,UPI
24189,459,11-06-2023,Credit Card
24190,2949,25-12-2023,Net Banking
24191,338,25-12-2022,Debit Card
24192,3944,05-12-2022,UPI
24193,2014,04-12-2022,UPI
24194,4021,04-05-2023,Wallet
24195,345,12-01-2023,Debit Card
24196,4672,19-11-2023,Credit Card
24197,943,26-09-2022,Wallet
24198,346,23-09-2023,Debit Card
24199,3895,03-06-2022,Net Banking
24200,3320,08-01-2022,UPI
24201,3696,09-10-2022,Wallet
24202,325,02-02-2023,UPI
24203,2139,03-09-2022,Debit Card
24204,4390,14-05-2022,UPI
24205,3613,18-10-2023,Wallet
24206,524,15-08-2022,Net Banking
24207,2898,03-02-2022,Wallet
24208,3741,23-10-2022,Credit Card
24209,259,20-04-2023,UPI
24210,1111,20-05-2022,Wallet
24211,821,20-01-2023,Wallet
24212,2789,12-10-2022,Net Banking
24213,4665,28-07-2022,UPI
24214,4605,23-03-2022,UPI
24215,1564,09-03-2023,Credit Card
24216,4621,04-02-2023,Debit Card
24217,1208,21-12-2022,Debit Card
24218,309,11-10-2023,UPI
24219,1840,30-12-2022,Wallet
24220,3353,22-10-2022,Debit Card
24221,1384,26-02-2023,Debit Card
24222,2307,06-01-2022,Wallet
24223,1181,16-08-2023,Credit Card
24224,2473,09-08-2023,Credit Card
24225,2687,25-04-2023,UPI
24226,2968,30-05-2023,Debit Card
24227,4446,15-08-2022,Wallet
24228,961,29-10-2023,Credit Card
24229,3457,08-10-2022,Wallet
24230,438,26-12-2023,UPI
24231,456,07-12-2023,UPI
24232,3818,06-12-2022,Credit Card
24233,1570,11-02-2023,Debit Card
24234,1104,29-07-2023,Wallet
24235,1619,18-03-2023,Debit Card
24236,3613,27-01-2023,Credit Card
24237,1513,11-03-2023,UPI
24238,4739,11-04-2022,UPI
24239,392,05-09-2022,Credit Card
24240,2622,25-10-2022,UPI
24241,921,19-02-2023,Net Banking
24242,2458,15-04-2022,UPI
24243,3601,28-02-2022,Net Banking
24244,4509,29-07-2022,Net Banking
24245,1789,05-04-2022,Net Banking
24246,261,25-08-2023,Debit Card
24247,2014,10-12-2022,Credit Card
24248,1336,20-02-2022,Credit Card
24249,335,16-05-2023,Credit Card
24250,2780,16-12-2023,Net Banking
24251,804,18-07-2023,Net Banking
24252,2438,06-12-2023,Net Banking
24253,2808,20-05-2022,UPI
24254,941,12-04-2022,Wallet
24255,3164,30-04-2022,Wallet
24256,903,04-11-2022,UPI
24257,3433,18-04-2023,Wallet
24258,1269,23-03-2023,Wallet
24259,24,17-03-2022,Debit Card
24260,4653,05-10-2023,Wallet
24261,2749,01-06-2022,UPI
24262,2451,31-12-2023,Net Banking
24263,1397,14-08-2023,Debit Card
24264,3358,06-05-2023,Wallet
24265,3905,09-02-2023,UPI
24266,2489,09-09-2022,Credit Card
24267,3667,26-12-2023,Credit Card
24268,1758,10-01-2023,Debit Card
24269,4978,07-12-2022,Credit Card
24270,1879,29-04-2022,UPI
24271,2533,02-06-2022,Credit Card
24272,3515,08-06-2023,Credit Card
24273,3774,05-09-2023,Wallet
24274,2079,23-12-2023,UPI
24275,4662,15-03-2022,UPI
24276,2058,11-12-2023,UPI
24277,678,28-11-2023,Net Banking
24278,4947,06-06-2022,UPI
24279,2975,09-08-2022,Wallet
24280,285,23-06-2022,Credit Card
24281,2201,26-08-2022,Credit Card
24282,4467,05-06-2023,Credit Card
24283,1841,28-06-2023,UPI
24284,1879,11-05-2023,UPI
24285,1611,21-05-2022,Debit Card
24286,3963,30-06-2022,Debit Card
24287,4237,08-04-2022,Debit Card
24288,3160,06-11-2022,Net Banking
24289,3499,15-01-2023,Debit Card
24290,2132,07-01-2023,Wallet
24291,3315,17-02-2023,UPI
24292,1379,22-11-2023,Net Banking
24293,3078,05-04-2023,Wallet
24294,3015,26-06-2022,Credit Card
24295,3893,15-04-2023,Debit Card
24296,1716,31-12-2023,Debit Card
24297,453,04-01-2023,UPI
24298,342,01-05-2023,Wallet
24299,393,11-07-2023,Wallet
24300,1270,01-09-2022,Debit Card
24301,3051,07-05-2022,Debit Card
24302,4060,20-10-2023,Wallet
24303,971,22-04-2022,Wallet
24304,2206,18-03-2023,Credit Card
24305,4795,28-09-2022,Debit Card
24306,166,10-11-2022,Debit Card
24307,255,25-10-2023,Wallet
24308,302,11-02-2023,UPI
24309,3104,25-08-2022,Wallet
24310,3841,11-06-2022,Debit Card
24311,2557,16-01-2023,Credit Card
24312,1506,06-04-2023,Debit Card
24313,1257,09-11-2022,Net Banking
24314,2263,08-10-2022,Debit Card
24315,4341,10-07-2023,Debit Card
24316,210,21-05-2022,Debit Card
24317,3794,23-02-2022,Wallet
24318,4522,23-06-2023,UPI
24319,3048,04-06-2023,Debit Card
24320,981,29-04-2023,Debit Card
24321,2120,17-05-2023,Debit Card
24322,3746,20-06-2022,Debit Card
